"","Gene_Symbol","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CARNS1","CARNS1",0,-1.43757931319958,0.294,0.583,0
"MIR219A2HG","MIR219A2HG",0,-1.85209195136103,0.277,0.564,0
"TP53TG5","TP53TG5",0,-1.98732519747466,0.166,0.451,0
"CIRBP","CIRBP",0,-1.2377690068025,0.322,0.593,0
"POLR2F","POLR2F",0,-1.35252149544049,0.398,0.666,0
"NAALADL2","NAALADL2",0,-1.05111531353539,0.465,0.73,0
"HSPA1A","HSPA1A",0,1.72769219259953,0.546,0.283,0
"KCNH8","KCNH8",0,-1.13016171125501,0.528,0.784,0
"MOBP","MOBP",0,-1.252252875369,0.484,0.725,0
"SLC38A2","SLC38A2",0,1.2564818478171,0.64,0.405,0
"SPOCK1","SPOCK1",0,-0.83832624706538,0.613,0.844,0
"PLEKHH1","PLEKHH1",0,-1.09265948650276,0.528,0.751,0
"PPP2R2B","PPP2R2B",0,-1.15844684441548,0.648,0.868,0
"ANK3","ANK3",0,-1.03053785107753,0.635,0.853,0
"TRIM2","TRIM2",0,-0.831463410057304,0.631,0.846,0
"PTPRD","PTPRD",0,-0.75770734268704,0.69,0.884,0
"ANK2","ANK2",0,-0.986210056767509,0.712,0.893,0
"CTNNA3","CTNNA3",0,-0.865658289110036,0.617,0.788,0
"FKBP5","FKBP5",0,1.02752195406126,0.845,0.695,0
"SIK3","SIK3",0,-0.865004853145353,0.867,0.936,0
"NEAT1","NEAT1",0,1.11312240929561,0.915,0.872,0
"CREB5","CREB5",8.7389343305108e-319,-0.917639286015224,0.598,0.812,2.33652887194867e-314
"HSPH1","HSPH1",6.6572591855198e-315,1.76656015553334,0.407,0.163,1.77995138843243e-310
"IL1RAPL1","IL1RAPL1",3.25071089715455e-306,-0.725690953020333,0.696,0.89,8.69142572572211e-302
"CNP","CNP",1.77966604291667e-296,-0.907993391223019,0.521,0.747,4.75829309894629e-292
"ZFYVE16","ZFYVE16",2.18831196486466e-292,-0.911484423433497,0.58,0.763,5.85088970045864e-288
"ENSG00000228651","ENSG00000228651",1.64362067010538e-291,2.58017503704883,0.298,0.091,4.39454858566074e-287
"LHFPL2","LHFPL2",2.92288305750573e-279,1.47537823378559,0.437,0.193,7.81491243085308e-275
"ENSG00000285218","ENSG00000285218",5.56523158226597e-279,-1.09304654837729,0.441,0.67,1.48797596815045e-274
"PHLDB1","PHLDB1",5.37203934236539e-271,-0.896601860118487,0.475,0.713,1.43632215896823e-266
"SEMA3B","SEMA3B",1.70192698628596e-270,-1.26411303280916,0.276,0.521,4.55044218323278e-266
"PDE4B","PDE4B",1.24199959390506e-268,-0.599923730394269,0.871,0.938,3.32073431422395e-264
"CLASP2","CLASP2",9.1764777329487e-264,-0.539311599776836,0.835,0.932,2.45351485145849e-259
"ITPR2","ITPR2",3.00361019781442e-262,1.08526106056978,0.637,0.385,8.0307525858964e-258
"MRPS6","MRPS6",7.38077643597046e-262,2.20028875122955,0.26,0.07,1.97339819568542e-257
"LMCD1-AS1","LMCD1-AS1",1.46546327316146e-261,-0.956327547764605,0.455,0.687,3.91820915345178e-257
"UNC5C","UNC5C",3.59845662260767e-261,-0.858963608978821,0.617,0.816,9.62119347186612e-257
"MOG","MOG",1.07695385215592e-258,-0.937563409587806,0.423,0.649,2.87945151450929e-254
"ENSG00000243444","ENSG00000243444",7.29242184155254e-254,-1.38042752644045,0.251,0.491,1.9497748277759e-249
"HSPA1B","HSPA1B",9.4062879150431e-249,1.88954130420618,0.304,0.103,2.51495919984507e-244
"AKAP6","AKAP6",2.26738195905154e-248,-0.681245405934963,0.639,0.841,6.0622991439161e-244
"PCDH9","PCDH9",1.73708990363012e-246,-0.546355793046629,0.734,0.914,4.64445727533586e-242
"CHI3L1","CHI3L1",1.58654487049977e-245,4.66342697468068,0.136,0.009,4.24194502025524e-241
"BCAS1","BCAS1",3.88773812831063e-244,-0.674076992229609,0.593,0.807,1.03946454336641e-239
"TJP1","TJP1",1.48111448145751e-243,-0.67414887833701,0.71,0.853,3.96005578907294e-239
"SORL1","SORL1",3.28977836666876e-240,0.96480755188262,0.659,0.46,8.79588041896228e-236
"PPFIA2","PPFIA2",5.28227148024248e-240,-0.985106162069015,0.398,0.635,1.41232092567243e-235
"HECW2","HECW2",2.25144273293357e-238,-0.884018925339223,0.456,0.683,6.01968243504448e-234
"PLP1","PLP1",5.4071116064287e-238,-0.649969319375406,0.637,0.825,1.44569943021084e-233
"AK5","AK5",5.65450208196518e-238,-0.963941469494053,0.448,0.666,1.51184422165503e-233
"ARHGAP15","ARHGAP15",7.22223123315405e-237,1.49946443974608,0.344,0.135,1.9310079648084e-232
"PTK2","PTK2",6.3155328880827e-234,-0.614223047938026,0.814,0.901,1.68858402828667e-229
"DLG2","DLG2",2.20792911648977e-230,-0.531052936788423,0.756,0.911,5.9033400787587e-226
"NKAIN2","NKAIN2",1.49050908375817e-228,-0.853352308412676,0.509,0.711,3.98517413724421e-224
"SLC24A2","SLC24A2",4.50436551928449e-226,-0.678643712478065,0.644,0.83,1.2043322088911e-221
"PLLP","PLLP",8.70939418854679e-226,-0.907754346294149,0.403,0.637,2.32863072419176e-221
"RUNX1","RUNX1",7.61354932954834e-224,1.47350272316431,0.374,0.167,2.03563468424134e-219
"PDE8A","PDE8A",1.35737239403347e-223,-0.744198484146938,0.72,0.826,3.62920656992729e-219
"TMEM144","TMEM144",4.99388098393481e-223,-0.757291342422028,0.58,0.748,1.33521395867465e-218
"HS3ST4","HS3ST4",8.9872589913768e-222,1.96558567878934,0.31,0.122,2.40292343652441e-217
"TUBA1A","TUBA1A",5.75864678224375e-221,-0.907043814995562,0.442,0.647,1.53968939016851e-216
"SCD5","SCD5",2.93584455709903e-220,-0.58754344575671,0.613,0.828,7.84956759231566e-216
"DOCK8","DOCK8",9.72954150223146e-218,1.45256660537833,0.327,0.129,2.60138751145162e-213
"ZNF536","ZNF536",1.91412222108786e-216,-0.714134773005532,0.565,0.755,5.1177885825226e-212
"CERCAM","CERCAM",2.38909301100349e-216,-0.901230967477454,0.459,0.679,6.38771798352002e-212
"PPP1R14A","PPP1R14A",2.50432904305902e-214,-1.12680100260771,0.3,0.517,6.69582456242691e-210
"ASTN2","ASTN2",5.12392000123461e-214,-0.800935653877986,0.436,0.667,1.3699824907301e-209
"FYB1","FYB1",1.23058173373679e-212,1.45986672826516,0.317,0.123,3.29020638149205e-208
"OGFRL1","OGFRL1",1.97834088747105e-212,1.59476081873378,0.328,0.137,5.28949003083134e-208
"LDB3","LDB3",4.52840685375029e-212,-1.03225339059133,0.305,0.526,1.21076014048722e-207
"APBB1IP","APBB1IP",1.23542601824312e-211,1.29334126599867,0.322,0.125,3.30315854497664e-207
"SFMBT2","SFMBT2",2.66540214455866e-209,1.02276478720033,0.628,0.445,7.12648571390648e-205
"TUBB4A","TUBB4A",2.09540956211869e-208,-1.07989297973755,0.295,0.516,5.60249654623675e-204
"COL4A5","COL4A5",2.5719073785571e-208,-0.827095325127033,0.425,0.638,6.87650875804812e-204
"DNM3","DNM3",1.36130195924183e-203,-0.496528946554375,0.734,0.899,3.63971304842489e-199
"CD74","CD74",2.63824738105694e-203,1.29778569322041,0.321,0.126,7.05388202273194e-199
"ENPP2","ENPP2",5.26326043160836e-203,-0.690281108694813,0.515,0.718,1.40723794159913e-198
"CHORDC1","CHORDC1",7.12527717244976e-203,1.4134435672712,0.379,0.184,1.90508535759789e-198
"TMEM165","TMEM165",1.15566073463805e-201,-0.641991670654866,0.763,0.845,3.08989010620175e-197
"CPED1","CPED1",1.35844819490198e-201,2.01682058548022,0.234,0.072,3.63208293870943e-197
"LINC02232","LINC02232",2.61004114331877e-199,1.71048242290349,0.246,0.079,6.9784670048914e-195
"LINC01630","LINC01630",8.02596005449802e-199,-1.24676150333292,0.244,0.452,2.14590093977114e-194
"TTLL7","TTLL7",5.18179934648012e-198,-0.605087136595897,0.622,0.825,1.38545769126839e-193
"PIK3AP1","PIK3AP1",2.535281781849e-197,1.89078267559816,0.242,0.079,6.77858290012966e-193
"OSBPL3","OSBPL3",2.00561247873731e-196,1.77051571012286,0.248,0.082,5.36240608439994e-192
"BNC2","BNC2",3.10099855365682e-196,1.66840931620874,0.275,0.102,8.29113983291225e-192
"ST6GAL1","ST6GAL1",3.74692299286148e-196,1.03590364607642,0.399,0.194,1.00181480060137e-191
"MS4A6A","MS4A6A",9.70869880283905e-196,1.96168888316343,0.223,0.067,2.59581479891508e-191
"PTPRC","PTPRC",3.83404744049496e-195,1.32378545859657,0.297,0.113,1.02510926416514e-190
"DNAJB6","DNAJB6",4.04547930492589e-194,1.07933231363861,0.509,0.316,1.08163980175804e-189
"MARCKSL1","MARCKSL1",8.59404574089855e-194,-0.877261145723994,0.346,0.561,2.29779000974404e-189
"QKI","QKI",1.16671305937289e-193,-0.392143472046978,0.988,0.992,3.1194407068453e-189
"ENOSF1","ENOSF1",4.40063443515894e-192,-1.07579407992755,0.298,0.506,1.17659762892845e-187
"IKZF1","IKZF1",4.54058538059548e-191,1.55620680901214,0.256,0.088,1.21401631320981e-186
"SYK","SYK",6.50424951766029e-190,1.32475511371826,0.281,0.103,1.73904119353683e-185
"NFATC2","NFATC2",2.64885481776786e-189,1.52124699593067,0.275,0.103,7.08224312626593e-185
"ABR","ABR",4.28063778903868e-188,1.3668171632886,0.385,0.198,1.14451412565527e-183
"MBP","MBP",1.77788309470391e-187,-0.586000283902678,0.869,0.902,4.75352603030984e-183
"KLHL32","KLHL32",2.01149163036e-187,-0.654512824424755,0.589,0.785,5.37812517209353e-183
"SKAP2","SKAP2",3.06696447956053e-187,1.4065981217467,0.331,0.149,8.20014292900099e-183
"INPP5D","INPP5D",2.18486219372938e-186,1.07219829474241,0.306,0.118,5.84166604737424e-182
"FLI1","FLI1",1.01208180968683e-185,1.45792179354115,0.267,0.097,2.70600313455967e-181
"SAMSN1","SAMSN1",5.08913356342587e-185,1.88363268364631,0.219,0.067,1.36068164085318e-180
"ARHGAP24","ARHGAP24",5.17986508712384e-185,1.30581359801784,0.36,0.173,1.3849405283443e-180
"IRAK3","IRAK3",1.33422954794911e-184,1.70332332066053,0.253,0.091,3.56732954235152e-180
"APBB2","APBB2",4.37881393572842e-184,-0.523012988243555,0.64,0.838,1.17076348199571e-179
"LPGAT1","LPGAT1",9.82216536083981e-183,-0.79716237824153,0.573,0.724,2.62615235252774e-178
"FAM13C","FAM13C",1.08212416904163e-182,-0.845674569032695,0.446,0.639,2.8932753907666e-178
"SAT1","SAT1",1.2481950898958e-182,1.57722759499423,0.334,0.156,3.3372992118544e-178
"ADAM28","ADAM28",1.90470067626872e-181,1.11890145109961,0.307,0.124,5.09259819813966e-177
"TBXAS1","TBXAS1",2.47023099392093e-181,1.30063069958861,0.335,0.154,6.60465660844639e-177
"TRPM2","TRPM2",4.53243307284763e-181,1.67595406451805,0.23,0.076,1.21183663068727e-176
"HCLS1","HCLS1",5.65684941561571e-181,1.57432418010449,0.245,0.085,1.51247182825317e-176
"CDKL1","CDKL1",2.39297371031994e-180,1.38121194315222,0.451,0.277,6.39809380928243e-176
"PIK3R5","PIK3R5",2.25945279789438e-179,1.60346849172499,0.237,0.08,6.04109894573019e-175
"HSPB1","HSPB1",1.03265368647115e-178,1.66926819462712,0.213,0.066,2.76100616151791e-174
"C3","C3",1.41504739356964e-178,1.20709322207511,0.288,0.112,3.78341221618714e-174
"ALOX5","ALOX5",1.87878240190755e-178,1.47491694855574,0.256,0.094,5.02330050798021e-174
"MYO1F","MYO1F",2.98896936130511e-178,1.36192415077734,0.277,0.107,7.99160738132148e-174
"SEPTIN7","SEPTIN7",8.92510050891142e-178,-0.626047536916214,0.742,0.832,2.38630412306765e-173
"NECAB1","NECAB1",1.52821352625405e-177,-0.973873691022528,0.339,0.536,4.08598450514545e-173
"PTPRK","PTPRK",1.57938793805903e-176,-0.551546848779596,0.633,0.828,4.22280952998843e-172
"ATP8A1","ATP8A1",1.77997691507788e-176,-0.571212834821511,0.649,0.809,4.75912427784372e-172
"FOLH1","FOLH1",1.81174253861658e-176,-0.90266850282073,0.328,0.535,4.84405602549916e-172
"PALD1","PALD1",2.12718113438471e-176,1.17304527277038,0.295,0.118,5.6874441990044e-172
"ROR1","ROR1",1.30034635667136e-175,-2.36564316290193,0.039,0.175,3.47673605383222e-171
"ENSG00000226994","ENSG00000226994",1.53845954071632e-175,-1.15666125546525,0.251,0.448,4.11337927401322e-171
"SEPTIN4","SEPTIN4",2.90345511622848e-175,-1.00281538151288,0.266,0.468,7.76296794426008e-171
"LINC01608","LINC01608",9.03933878115111e-175,-1.08466851130879,0.257,0.454,2.41684800991637e-170
"DOCK2","DOCK2",1.42936332611382e-174,1.31967170147782,0.321,0.147,3.82168872503053e-170
"OPALIN","OPALIN",2.30946214949828e-173,-1.58774195831541,0.126,0.298,6.17480894911356e-169
"LYN","LYN",4.67266949967763e-173,1.35460356207778,0.28,0.112,1.24933164412881e-168
"TFEC","TFEC",7.04287053552341e-173,1.61185913424726,0.214,0.067,1.88305229508289e-168
"UTRN","UTRN",1.80644035867222e-172,1.47030969246807,0.271,0.108,4.82987958698191e-168
"LAPTM5","LAPTM5",3.27216399581497e-172,1.42507500737253,0.24,0.083,8.74878487561047e-168
"FRMD5","FRMD5",3.37715486443548e-172,-0.520615264690054,0.654,0.846,9.02949896104113e-168
"MEF2C","MEF2C",1.26267646063055e-171,1.10619728203114,0.373,0.188,3.3760180527879e-167
"HHIP","HHIP",6.21158667318349e-171,-0.936378146951256,0.344,0.544,1.66079192880907e-166
"RNASE1","RNASE1",9.76803580538344e-171,-1.01004293080962,0.259,0.457,2.61167973328537e-166
"PIP4K2A","PIP4K2A",1.08540591240701e-170,-0.523535305193266,0.876,0.926,2.90204978800261e-166
"RBM47","RBM47",1.88309140015035e-170,1.64145789507139,0.253,0.096,5.034821476582e-166
"CSF1R","CSF1R",2.33903895895033e-170,1.06055698394885,0.286,0.112,6.25388846454551e-166
"ENSG00000285106","ENSG00000285106",4.21028173561716e-170,0.602303725817918,0.899,0.853,1.12570302765196e-165
"SCIN","SCIN",4.32964557433095e-170,1.49126673923121,0.224,0.073,1.15761733720887e-165
"SRGAP2B","SRGAP2B",5.66105736405906e-170,1.10272930419851,0.339,0.157,1.51359690742847e-165
"LRCH1","LRCH1",5.16009911383708e-169,1.40055562892781,0.334,0.162,1.37965570006662e-164
"AKAP13","AKAP13",8.88320167585261e-169,1.24080939082415,0.427,0.251,2.37510163207271e-164
"KCTD12","KCTD12",1.04877634035512e-168,1.70114027748067,0.202,0.061,2.80411330120748e-164
"ENSG00000230084","ENSG00000230084",1.54799224623182e-168,-1.45573550746226,0.266,0.44,4.13886686875001e-164
"MAG","MAG",2.40861798287083e-168,-0.698447003036134,0.397,0.613,6.43992190080174e-164
"SH3RF3","SH3RF3",3.23259950420403e-168,1.46409609554015,0.329,0.158,8.64300129439031e-164
"PTGES3","PTGES3",6.15209253882993e-168,0.987928495653358,0.528,0.358,1.64488498210696e-163
"CD53","CD53",8.41719380770697e-168,1.48030584769305,0.226,0.076,2.25050510836661e-163
"RUNX2","RUNX2",9.48754749466208e-168,1.63747472709217,0.293,0.131,2.5366855736478e-163
"ANKS1B","ANKS1B",2.1199713938295e-167,-0.515220062502618,0.65,0.843,5.66816751568194e-163
"CELF2","CELF2",3.10584002863945e-167,1.14652858652749,0.464,0.286,8.30408448457329e-163
"ENSG00000232104","ENSG00000232104",2.32330144110469e-166,-1.09145914891348,0.222,0.414,6.21181106308161e-162
"ENSG00000242759","ENSG00000242759",6.75151736394756e-166,-0.879671562047866,0.338,0.54,1.80515319759866e-161
"FNBP1","FNBP1",7.70332011448136e-166,-0.637792413091016,0.631,0.763,2.05963669900888e-161
"FMN1","FMN1",1.043491931616e-165,1.73162617491473,0.348,0.183,2.78998437756169e-161
"WDFY4","WDFY4",1.72365206216663e-165,1.33693546516731,0.242,0.087,4.60852851861492e-161
"LAT2","LAT2",1.3060428835712e-164,1.66727569902552,0.216,0.072,3.49196685780432e-160
"SLCO2B1","SLCO2B1",1.3453607392766e-164,1.0432603285364,0.286,0.116,3.59709100860386e-160
"MAGI2","MAGI2",1.50881161437274e-164,-0.464471067897277,0.698,0.885,4.0341096133484e-160
"CHST15","CHST15",2.91270382950174e-164,1.89335507494754,0.229,0.084,7.7876962289388e-160
"ARHGAP26","ARHGAP26",1.55068088925438e-162,1.19570323777943,0.415,0.241,4.14605549359943e-158
"FAM66D","FAM66D",2.7238385547555e-162,-1.18498009022603,0.194,0.374,7.28272714384977e-158
"TPD52L1","TPD52L1",4.88339125460825e-162,3.55893820920958,0.111,0.014,1.30567231974461e-157
"HLA-DQB1","HLA-DQB1",8.80786475352991e-162,2.51919939902034,0.128,0.022,2.35495879915129e-157
"SH3D19","SH3D19",8.93469730801334e-162,-0.642359701374436,0.55,0.731,2.38887001924353e-157
"ASPA","ASPA",1.09958481538592e-161,-1.0081438501034,0.24,0.433,2.93995992089733e-157
"CYP7B1","CYP7B1",1.40718489935913e-161,-1.16192715640477,0.208,0.393,3.76239026541649e-157
"FGFR2","FGFR2",2.98238049623356e-161,-0.709879093084553,0.441,0.634,7.97399073277967e-157
"CMTM5","CMTM5",8.44748639717584e-161,-1.40337640383976,0.131,0.298,2.2586044380129e-156
"CHST11","CHST11",3.22770070342737e-160,0.930521073210026,0.476,0.283,8.62990337075375e-156
"CPVL","CPVL",1.04943633670052e-159,1.71498597089387,0.217,0.076,2.80587793343619e-155
"NEDD4L","NEDD4L",1.05297940787742e-159,1.24068888839061,0.42,0.248,2.81535104284187e-155
"PARVG","PARVG",2.4015305527425e-159,2.0544657518476,0.159,0.039,6.42097223886761e-155
"ARAP2","ARAP2",4.40198041938564e-159,-0.614648705842875,0.729,0.831,1.17695750473114e-154
"SPP1","SPP1",6.1773737502025e-159,1.30612456265997,0.776,0.708,1.65164441959164e-154
"RHBDF2","RHBDF2",4.49653665218437e-158,1.06624435475592,0.275,0.111,1.20223900469454e-153
"ITPR1","ITPR1",1.21954629993232e-157,1.40463234846856,0.296,0.135,3.26070094212905e-153
"ATP10B","ATP10B",1.23257354074214e-157,-0.680935542282669,0.452,0.644,3.29553187588225e-153
"NCAM2","NCAM2",6.11161698523785e-157,-0.496597101999869,0.682,0.875,1.63406303334305e-152
"APOE","APOE",1.58249995816699e-156,1.54208841117508,0.367,0.203,4.23113013815107e-152
"RIN3","RIN3",1.96061013931528e-156,1.09147802017565,0.3,0.133,5.24208332948726e-152
"ERBB4","ERBB4",6.35796858781281e-156,-0.471810426319323,0.607,0.833,1.69993006132351e-151
"AATK","AATK",1.26462272793043e-155,-0.748552088712205,0.411,0.608,3.38122178766759e-151
"SLA","SLA",2.53933983860395e-155,1.49224187611812,0.219,0.077,6.78943292647537e-151
"MYO6","MYO6",3.16228519284816e-155,-0.576692975979567,0.592,0.75,8.45500192011813e-151
"S100B","S100B",1.36796051569686e-154,-0.835280409714676,0.403,0.582,3.65751603081868e-150
"ANO4","ANO4",1.5179966038228e-153,-0.786456212894294,0.431,0.621,4.05866751964102e-149
"LINC02882","LINC02882",2.09673289035907e-152,-1.06538275171835,0.212,0.396,5.60603472895304e-148
"CCDC88A","CCDC88A",4.30027187031979e-152,-0.437274794511977,0.827,0.909,1.1497636899674e-147
"GRM3","GRM3",9.91291901996061e-152,-0.67086605559766,0.467,0.656,2.65041715836687e-147
"CDC42BPA","CDC42BPA",7.01938279359296e-151,-0.5146691117809,0.65,0.823,1.87677237752295e-146
"STOX2","STOX2",8.95341479902672e-151,-0.84456208484869,0.342,0.529,2.39387451481577e-146
"SP100","SP100",2.51449456319506e-150,1.31652706667513,0.282,0.127,6.72300411361463e-146
"ANKRD17-DT","ANKRD17-DT",3.77664028834619e-150,-1.10696304838648,0.205,0.382,1.00976031389512e-145
"C1QB","C1QB",7.0642008626414e-150,1.13620879770602,0.25,0.099,1.88875538464443e-145
"SLC4A8","SLC4A8",7.13584504311726e-150,-1.02705307425058,0.294,0.47,1.90791088917826e-145
"TMEFF2","TMEFF2",8.64324573528918e-149,-0.739189377445661,0.527,0.699,2.31094461224427e-144
"CYFIP1","CYFIP1",1.05520296680226e-148,1.20029098080609,0.347,0.183,2.82129617233921e-144
"JAM3","JAM3",1.32272887848984e-148,-0.643074317510563,0.472,0.663,3.53658020241829e-144
"FOXP2","FOXP2",1.92541951821189e-148,1.28706654600845,0.262,0.11,5.14799416584312e-144
"RREB1","RREB1",2.14187822027278e-148,1.46029216006563,0.223,0.083,5.72673979754333e-144
"RNF220","RNF220",3.50386094631461e-148,-0.540491971198118,0.58,0.758,9.36827301216136e-144
"SDK1","SDK1",3.59853682458705e-148,1.33101827077589,0.334,0.172,9.62140790789838e-144
"STMN4","STMN4",5.80768639207367e-148,-1.26481059608744,0.225,0.388,1.55280111064874e-143
"ETS2","ETS2",1.58336881584016e-147,1.66237780005097,0.189,0.061,4.23345320291182e-143
"PLCG2","PLCG2",6.27750367165144e-147,0.552980384947446,0.694,0.521,1.67841615668945e-142
"TLR5","TLR5",7.78170466355839e-147,2.17706151797575,0.139,0.031,2.08059437589561e-142
"SGK1","SGK1",1.31513638517621e-146,-0.543156392134255,0.712,0.845,3.51628015304563e-142
"GRID1","GRID1",2.33401934423767e-146,-0.429856648549598,0.604,0.798,6.24046752068827e-142
"FCGR2A","FCGR2A",2.79754470243055e-146,1.59740480248226,0.178,0.054,7.47979527088855e-142
"NHSL1","NHSL1",5.84258918676545e-146,2.25416579706315,0.263,0.12,1.56213307086548e-141
"SHROOM4","SHROOM4",7.48192168367089e-146,-0.656566647445872,0.473,0.661,2.00044140056309e-141
"MYOF","MYOF",1.8039692238815e-145,1.64208244311357,0.191,0.063,4.82327251389196e-141
"GRID2","GRID2",4.24786656975087e-145,0.578492545434806,0.639,0.414,1.13575208475429e-140
"LURAP1L-AS1","LURAP1L-AS1",7.85508515427715e-145,-1.69628838195581,0.117,0.268,2.10021411769908e-140
"GREB1L","GREB1L",1.43849769901727e-144,-1.04414651149907,0.208,0.384,3.84611129786249e-140
"TLR2","TLR2",3.55571293679714e-144,1.15945060242612,0.237,0.091,9.5069096791145e-140
"BACH1","BACH1",8.56005778324368e-144,1.10620867594541,0.448,0.281,2.28870264950586e-139
"PNISR","PNISR",8.84393623930647e-144,0.533699697134162,0.793,0.694,2.36460323230337e-139
"SLC8A1","SLC8A1",3.01000200555812e-143,1.02804145633577,0.452,0.281,8.04784236226075e-139
"NCK2","NCK2",6.33294432355337e-143,1.45993385352937,0.317,0.164,1.69323932378846e-138
"ELAPOR2","ELAPOR2",9.06805884745689e-143,-0.766781967137133,0.378,0.559,2.42452689404455e-138
"DENND3","DENND3",1.92629567557327e-142,1.01428808216903,0.271,0.114,5.15033674778025e-138
"PTBP2","PTBP2",3.28209909248246e-142,-0.549733505938026,0.674,0.799,8.77534834357035e-138
"APOC1","APOC1",1.38562659295825e-141,1.83582657883692,0.172,0.052,3.70474982159248e-137
"HCK","HCK",1.48396507932547e-141,1.46113805631286,0.2,0.069,3.9676774325925e-137
"LY86","LY86",3.11109374550194e-140,1.08609051908693,0.235,0.091,8.31813134734853e-136
"ZFP36L1","ZFP36L1",4.68621393864066e-140,0.86740929753099,0.309,0.147,1.25295302077435e-135
"LOC107986448","LOC107986448",5.2210852507062e-140,-0.908065556139515,0.286,0.466,1.39596156348132e-135
"LINC03048","LINC03048",7.94783734006936e-140,-1.12122187737666,0.201,0.372,2.12501326961434e-135
"LINC00278","LINC00278",1.08568415115076e-139,1.67640460753423,0.179,0.057,2.90279371493179e-135
"IL18","IL18",1.37085563939986e-139,1.40722239133499,0.213,0.078,3.66525672306342e-135
"MAML2","MAML2",2.08190924591825e-139,0.827262390770303,0.712,0.592,5.56640075081161e-135
"OSBPL1A","OSBPL1A",2.54772628498922e-139,-0.583766680395938,0.653,0.772,6.81185576817568e-135
"ST18","ST18",9.07987516214996e-139,-0.534195529583227,0.581,0.751,2.42768622210404e-134
"RAPGEF1","RAPGEF1",1.13428363949009e-138,0.997712567239712,0.453,0.291,3.03273416690466e-134
"SYT11","SYT11",6.21653143473957e-138,-0.667166747573654,0.413,0.599,1.66211400970632e-133
"CIITA","CIITA",8.2012478971531e-138,1.34725949507179,0.219,0.083,2.19276765026183e-133
"RETREG1","RETREG1",1.5202067568656e-137,-0.752323639470299,0.371,0.553,4.06457680583156e-133
"GPRIN3","GPRIN3",3.45097074073265e-137,1.42887323034252,0.241,0.101,9.2268604694969e-133
"CYBA","CYBA",3.71025236312237e-137,1.38639774678096,0.193,0.066,9.92010174328028e-133
"LOC101928893","LOC101928893",5.98039258363145e-137,1.71059622172534,0.178,0.057,1.59897756508554e-132
"LRMDA","LRMDA",8.17367410149186e-137,0.83944896913939,0.489,0.322,2.18539524451588e-132
"CNTNAP4","CNTNAP4",1.52787854474452e-136,-0.69341278282321,0.412,0.599,4.08508886508341e-132
"CD86","CD86",1.5473251300921e-136,1.36344387323304,0.208,0.077,4.13708320032724e-132
"ANAPC16","ANAPC16",2.19016432199535e-136,0.801381645267255,0.561,0.405,5.85584234771896e-132
"HS3ST5","HS3ST5",2.46286203638256e-136,-0.846462915596768,0.354,0.53,6.58495422667605e-132
"FRMD4B","FRMD4B",8.1284459451716e-136,-0.4833221384155,0.799,0.871,2.17330259236053e-131
"STIP1","STIP1",1.23578007248191e-135,1.28306326377468,0.299,0.148,3.30410517979489e-131
"KLHL6","KLHL6",1.35779118989896e-135,1.97664921311243,0.148,0.04,3.63032630443285e-131
"PSD3","PSD3",1.4518113319488e-135,-0.612143019989669,0.548,0.706,3.88170795823151e-131
"TSPAN14","TSPAN14",2.66175374285047e-135,1.11516169407591,0.311,0.157,7.11673098225931e-131
"TLR1","TLR1",2.81764560701985e-135,1.54731216359497,0.203,0.075,7.53353905948897e-131
"ENSG00000239521","ENSG00000239521",4.0224511221984e-135,-0.697246763884428,0.418,0.591,1.07548275654219e-130
"FUT8","FUT8",6.10856599730658e-135,-0.58144749529655,0.697,0.805,1.63324729069986e-130
"TGFBR2","TGFBR2",7.7422226078722e-135,1.28787677771263,0.243,0.103,2.07003805866679e-130
"CCND3","CCND3",1.7322388055731e-134,1.3132890469673,0.311,0.159,4.63148689446079e-130
"ABCC4","ABCC4",3.22185416797482e-134,0.957331120007155,0.293,0.138,8.61427148891427e-130
"ETV6","ETV6",5.23178504712442e-134,1.14379649386091,0.46,0.31,1.39882236804966e-129
"ST8SIA4","ST8SIA4",9.82621248884689e-134,1.41129999372675,0.201,0.074,2.62723443314299e-129
"SEM1","SEM1",1.10760008506153e-133,0.947325233933519,0.505,0.355,2.96139034742902e-129
"MAL","MAL",1.24082224526594e-133,-0.705437048667032,0.32,0.511,3.31758643716755e-129
"MGAT4A","MGAT4A",2.3425366581997e-133,1.10822335675041,0.454,0.3,6.26324026302854e-129
"ATP8B4","ATP8B4",2.39184428916633e-133,0.773107997505928,0.275,0.119,6.39507407594401e-129
"FAM149A","FAM149A",5.94718549744e-133,1.16110672763367,0.25,0.107,1.59009898645053e-128
"HSP90AA1","HSP90AA1",7.15453934437508e-133,0.697586019274499,0.841,0.782,1.91290918450557e-128
"DOCK11","DOCK11",1.76594357356737e-132,1.20559569051675,0.321,0.169,4.72160333264707e-128
"EPB41","EPB41",2.15055379270904e-132,1.4554867709084,0.229,0.095,5.74993567556617e-128
"S100A6","S100A6",2.63872201701528e-132,1.85039762335314,0.193,0.071,7.05515105689376e-128
"BANP","BANP",3.27494678479506e-132,1.01967283164968,0.379,0.218,8.75622521850655e-128
"SEMA6A","SEMA6A",3.70133554775861e-132,-0.590593092360252,0.472,0.655,9.89626085404219e-128
"PPP1R16B","PPP1R16B",6.430811962815e-132,-0.674029677643373,0.404,0.588,1.71940619449785e-127
